beer_style,beer_name,brewery_name,abv,no_ratings,avg_rating,drop_me,url
Fruit and Field,Distelhäuser Natur Radler,Distelhäuser Brauerei,2.60,1,2.5,,https://www.beeradvocate.com/beer/profile/6807/425302/
Fruit and Field,Templers Fruchtbier Kirsch,Templers Vertriebs-Gmbh,5.20,1,3.81,,https://www.beeradvocate.com/beer/profile/46091/311638/
Fruit and Field,Shandy Zero Sabor Limón,Grupo Cruzcampo SA,?,1,2.5,,https://www.beeradvocate.com/beer/profile/4173/185174/
Fruit and Field,Bent River Pomegranate Weiss,Riverside Brewery And Restaurant,4.50,1,3.32,,https://www.beeradvocate.com/beer/profile/13879/415831/
Fruit and Field,Tuborg Skøll Ice Apple,Brasseries Kronenbourg,6.00,1,3.79,,https://www.beeradvocate.com/beer/profile/1498/354135/
Fruit and Field,Lav Twist Breskva I Djumbir,Carlsberg Srbija D.O.O. Pivara,2.00,1,3.06,,https://www.beeradvocate.com/beer/profile/18046/94039/
Fruit and Field,Frutada,Cerveza Artesanal BarbaRoja,2.50,1,2.36,,https://www.beeradvocate.com/beer/profile/18889/159575/
Fruit and Field,Zed's In The Bog - Cranberry Wit,Zed's Beer / Bado Brewing,5.00,1,4,,https://www.beeradvocate.com/beer/profile/49460/316759/
Fruit and Field,Harvestmoon Japanesque,Maihama Beer Koubou Harvestmoon Brewery At Roti's House,5.00,1,4,,https://www.beeradvocate.com/beer/profile/13086/424792/
Fruit and Field,Fish Boi,Against The Grain Brewery & Smokehouse,3.20,1,2.4,,https://www.beeradvocate.com/beer/profile/26850/507224/
Fruit and Field,Blackberry Dynamite,Steel Bender Brewyard,5.40,1,3.82,,https://www.beeradvocate.com/beer/profile/48719/379736/
Fruit and Field,Milk Money - Pina Colada,Backyard Brewery & Kitchen,7.50,1,3.75,,https://www.beeradvocate.com/beer/profile/49781/380504/
Fruit and Field,Pina Colada Nitro,Perrin Brewing Co.,4.90,1,3.76,,https://www.beeradvocate.com/beer/profile/29952/315224/
Fruit and Field,Lemonade Pilsner,Storm Brewing,5.00,1,3.87,,https://www.beeradvocate.com/beer/profile/3445/190808/
Fruit and Field,Chenggong Beer Litchi,Taiwan Tobacco & Liquor Corporation,2.80,1,3,,https://www.beeradvocate.com/beer/profile/2577/454232/
Fruit and Field,Ámbar Naranja,Santa Cerveza,?,1,2.5,,https://www.beeradvocate.com/beer/profile/58366/460121/
Fruit and Field,Cherry Brown,Thornbridge Brewery,6.50,1,3,,https://www.beeradvocate.com/beer/profile/13029/133977/
Fruit and Field,Tangerine IPA,Naparbier Sdad. Coop.,6.00,1,3.59,,https://www.beeradvocate.com/beer/profile/28726/273497/
Fruit and Field,Lucky's Lime,The Pantown Brewing Company,3.90,1,3.81,,https://www.beeradvocate.com/beer/profile/54849/474201/
Fruit and Field,A Sour Bromance,Anvil & Forge Brewing and Distilling,6.20,1,4.24,,https://www.beeradvocate.com/beer/profile/51379/419161/
Fruit and Field,Orange,Cerveza Artesanal BarbaRoja,2.50,1,2.09,,https://www.beeradvocate.com/beer/profile/18889/159577/
Fruit and Field,Blueberry Glacier,Thunder Canyon Brewery,4.50,1,3.5,,https://www.beeradvocate.com/beer/profile/2084/29529/
Fruit and Field,Blueberry Pilsner,Props Brewery & Grill,4.50,1,3.73,,https://www.beeradvocate.com/beer/profile/29227/427353/
Fruit and Field,Remolacha Smoked Ale,BOAR Cerveza Artesanal,5.00,1,3.89,,https://www.beeradvocate.com/beer/profile/50118/296537/
Fruit and Field,Eden Shade,Vis Major Brewing Co.,7.20,1,3.5,,https://www.beeradvocate.com/beer/profile/50266/298585/
Fruit and Field,Surly Swan,Hapa's Brewing Company,5.50,1,3.79,,https://www.beeradvocate.com/beer/profile/48464/376153/
Fruit and Field,Stardust,Twisted Hippo,5.10,1,4.25,,https://www.beeradvocate.com/beer/profile/36755/396378/
Fruit and Field,An Extremely Handsome Rosé Beard,Harbour Brewing Company,4.00,1,1.89,,https://www.beeradvocate.com/beer/profile/31831/527706/
Fruit and Field,Melo Gold Grapefruit Shandy,Green Cheek Beer Company,3.00,1,4.25,,https://www.beeradvocate.com/beer/profile/49404/335194/
Fruit and Field,Fanfreluche,Gambrinus,4.00,1,3.85,,https://www.beeradvocate.com/beer/profile/3721/20314/
Fruit and Field,Kanuf,Birrificio Legnone,5.00,1,2.63,,https://www.beeradvocate.com/beer/profile/48740/480602/
Fruit and Field,Mosaic Blueberry Wheat,Cuyuna Brewing Company,5.75,1,3.88,,https://www.beeradvocate.com/beer/profile/49204/356698/
Fruit and Field,first ← prev| 3851-3900 | 3901-3950 | 3951-4000 | 4001-4050 | 4051-4100  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Lemon Meringue Pie,Russell Brewing Company,4.20,1,3.94,,https://www.beeradvocate.com/beer/profile/4045/424794/
Fruit and Field,Valkyr,Flying Machine Brewing Company,5.40,1,3.82,,https://www.beeradvocate.com/beer/profile/51581/432474/
Fruit and Field,Mark It Zero,Third Monk Brewing Company,4.80,1,3.84,,https://www.beeradvocate.com/beer/profile/42109/247130/
Fruit and Field,Jampal Grape Ale,Mean Sardine Brewery,7.80,1,3.77,,https://www.beeradvocate.com/beer/profile/36475/381530/
Fruit and Field,Flying Fish Pressed Lemon,South African Breweries plc,4.50,1,3.29,,https://www.beeradvocate.com/beer/profile/466/447322/
Fruit and Field,Chateau Kamiya Apple Lager,Chateau Kamiya Hachinohe,2.50,1,3.17,,https://www.beeradvocate.com/beer/profile/18133/54874/
Fruit and Field,Pineapple Salsa Pilsner,Storm Brewing,5.00,1,3.9,,https://www.beeradvocate.com/beer/profile/3445/190810/
Fruit and Field,Pie To the Face - Pumpkin,Muckraker Beermaker,4.70,1,4.25,,https://www.beeradvocate.com/beer/profile/58025/520026/
Fruit and Field,Black Sakura,Cervesa Guineu,5.00,1,2.31,,https://www.beeradvocate.com/beer/profile/19606/532827/
Fruit and Field,Ambar Lemon,La Zaragozana S.A.,?,1,1.8,,https://www.beeradvocate.com/beer/profile/917/209243/
Fruit and Field,Cider Beer,Original Gravity Brewing Company,4.80,1,3.75,,https://www.beeradvocate.com/beer/profile/17232/149083/
Fruit and Field,Figgin Pearfect Fig & Pear IPA,Bridge Brewing Company,6.80,1,3.75,,https://www.beeradvocate.com/beer/profile/30894/481115/
Fruit and Field,Revertis 3+2,Revertis,6.00,1,3.71,,https://www.beeradvocate.com/beer/profile/49133/285531/
Fruit and Field,Hedgerow Sour,Stewart Brewing Ltd,4.20,1,3.77,,https://www.beeradvocate.com/beer/profile/11082/418907/
Fruit and Field,Why Not. Carte Blanche,Napoi Plius (Напої плюс),4.80,1,3.24,,https://www.beeradvocate.com/beer/profile/53337/357723/
Fruit and Field,Instrument Of Lime,TailGate Brewery,2.90,1,3.25,,https://www.beeradvocate.com/beer/profile/38954/298331/
Fruit and Field,Watermelon Tart,Free State Brewing Co.,4.80,1,3.94,,https://www.beeradvocate.com/beer/profile/642/301403/
Fruit and Field,Orchard Ale,Island City Brewing Company,?,1,3.97,,https://www.beeradvocate.com/beer/profile/48683/375131/
Fruit and Field,Churchtown Cherry Wheat,Old Klaverack Brewery,5.50,1,3.84,,https://www.beeradvocate.com/beer/profile/43393/379227/
Fruit and Field,Lietuvēns,Alus Darbnīca Labietis,5.80,1,3.63,,https://www.beeradvocate.com/beer/profile/42399/516443/
Fruit and Field,Pie To the Face - Blueberry,Muckraker Beermaker,3.00,1,4.05,,https://www.beeradvocate.com/beer/profile/58025/520027/
Fruit and Field,Grapefruit Jalepeno Tepache,Dos Luces Brewery,4.00,1,3.75,,https://www.beeradvocate.com/beer/profile/53558/461404/
Fruit and Field,Service Berry Ale,Service Brewing Company,4.50,1,4,,https://www.beeradvocate.com/beer/profile/35985/144988/
Fruit and Field,Juicy-O,Superior Bathhouse Brewery,6.00,1,4.19,,https://www.beeradvocate.com/beer/profile/40048/345436/
Fruit and Field,Fruit Hog - Peach Wheat Ale,Brewsters Brewing Company & Restaurant - Oliver Square,5.00,1,3.72,,https://www.beeradvocate.com/beer/profile/3956/85596/
Fruit and Field,Alivariya The Taste Of Manchester,Alivaria Pivzavod,4.40,1,1.57,,https://www.beeradvocate.com/beer/profile/28311/224604/
Fruit and Field,Roadmaster,Phantom Canyon Brewing Company,5.10,1,3.75,,https://www.beeradvocate.com/beer/profile/2792/360796/
Fruit and Field,Baie Cachée,Microbrasserie St-Pancrace,5.40,1,3.68,,https://www.beeradvocate.com/beer/profile/32568/494684/
Fruit and Field,Staburags Kriek Alus,Lāčplēsis Alus,4.70,1,3.89,,https://www.beeradvocate.com/beer/profile/58222/498012/
Fruit and Field,Blue Bloods Fusion,Six Harbors Brewing Company,4.90,1,3.73,,https://www.beeradvocate.com/beer/profile/52638/512604/
Fruit and Field,Passionfruit Hefe,Gruff Brewing,4.40,1,3.9,,https://www.beeradvocate.com/beer/profile/46857/316508/
Fruit and Field,Pie To the Face - Apple,Muckraker Beermaker,3.00,1,4.5,,https://www.beeradvocate.com/beer/profile/58025/520028/
Fruit and Field,#1225 Cherry Ale,Hoops Brewing Company,6.00,1,4.02,,https://www.beeradvocate.com/beer/profile/49535/524381/
Fruit and Field,Sour Ginger Brother From Another Mother,Boiler Brewing Co.,7.10,1,3.79,,https://www.beeradvocate.com/beer/profile/44994/263261/
Fruit and Field,1537 Blackberry,Bluestone Brewing Co.,7.20,1,4.24,,https://www.beeradvocate.com/beer/profile/46000/328797/
Fruit and Field,Blackberry Pulque,Dos Luces Brewery,7.50,1,4,,https://www.beeradvocate.com/beer/profile/53558/461405/
Fruit and Field,Wildberry Ale,Wisconsin Dells Brewing Co.,4.80,1,2.73,,https://www.beeradvocate.com/beer/profile/1749/72797/
Fruit and Field,Turbo Shandy - Pineapple Coconut,Hoppin' Frog Brewery,7.00,1,4.31,,https://www.beeradvocate.com/beer/profile/14879/343389/
Fruit and Field,Live Off The Land,Basqueland Brewing Project,6.30,1,3,,https://www.beeradvocate.com/beer/profile/34096/475997/
Fruit and Field,Radler,Oranjeboom Bierbrouwerij B. V.,2.50,1,3.2,,https://www.beeradvocate.com/beer/profile/548/283741/
Fruit and Field,City Beach Peach,Mick Duff's Brewing Company,5.60,1,3.01,,https://www.beeradvocate.com/beer/profile/14413/98909/
Fruit and Field,Apricot Ale,Captured By Porches Brewing Company,?,1,4,,https://www.beeradvocate.com/beer/profile/18997/103517/
Fruit and Field,Southern Brunch,Southern Star Brewing Company,4.20,1,3.65,,https://www.beeradvocate.com/beer/profile/16759/504413/
Fruit and Field,World Peach,Wild Leap Brew Co,6.50,1,3.81,,https://www.beeradvocate.com/beer/profile/49548/439133/
Fruit and Field,Lemon Tangerine Shandy,Triple C Brewing Co.,4.10,1,3.38,,https://www.beeradvocate.com/beer/profile/29881/504925/
Fruit and Field,Italian Grape,Camden Town Brewery,6.00,1,2.98,,https://www.beeradvocate.com/beer/profile/25929/514141/
Fruit and Field,Pie To the Face - Peach,Muckraker Beermaker,3.00,1,4.17,,https://www.beeradvocate.com/beer/profile/58025/520029/
Fruit and Field,Peach Cheech,Dos Luces Brewery,5.30,1,4.25,,https://www.beeradvocate.com/beer/profile/53558/461406/
Fruit and Field,Chocolate Cherry Blonde,Florida Keys Brewing Co.,?,1,4.5,,https://www.beeradvocate.com/beer/profile/39762/404830/
Fruit and Field,Totally Radler,Woodland Empire Ale Craft,3.00,1,3.82,,https://www.beeradvocate.com/beer/profile/33825/210526/
Fruit and Field,first ← prev| 3901-3950 | 3951-4000 | 4001-4050 | 4051-4100 | 4101-4150  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Ginette Natural Fruit,Brasserie De Brunehaut,4.00,1,2.44,,https://www.beeradvocate.com/beer/profile/3461/410974/
Fruit and Field,Monkey Business Berry,Brouwerij Wolf,5.50,1,2.73,,https://www.beeradvocate.com/beer/profile/22797/477534/
Fruit and Field,Summertime Magic,Mikerphone Brewing,4.00,1,3.74,,https://www.beeradvocate.com/beer/profile/39889/436318/
Fruit and Field,Imperial Fil,Brauerei Flügge,9.60,1,3.75,,https://www.beeradvocate.com/beer/profile/54265/437086/
Fruit and Field,Mystery Lake Raspberry Saison,Deep Cove Brewers and Distillers,5.00,1,3.92,,https://www.beeradvocate.com/beer/profile/32254/438110/
Fruit and Field,Pink Grapefruit,Bryggeri Skovlyst,2.50,1,3.53,,https://www.beeradvocate.com/beer/profile/16301/312414/
Fruit and Field,Hyuganatsu,Kirishima Corporation,4.50,1,1.12,,https://www.beeradvocate.com/beer/profile/13131/50782/
Fruit and Field,Martin Luther Reformations Bier,Beck Bräu OHG,5.80,1,4.02,,https://www.beeradvocate.com/beer/profile/6126/318558/
Fruit and Field,Sour Passion,Lariat Lodge Brewing Company,4.50,1,3.75,,https://www.beeradvocate.com/beer/profile/43219/461407/
Fruit and Field,Exotic Ale,Maui Brewing Co.,5.20,1,3.5,,https://www.beeradvocate.com/beer/profile/16057/342367/
Fruit and Field,Turbo Shandy - Hot Pepper,Hoppin' Frog Brewery,7.00,1,3.94,,https://www.beeradvocate.com/beer/profile/14879/343391/
Fruit and Field,Françoise,Brasserie Minne,6.50,1,3.75,,https://www.beeradvocate.com/beer/profile/28402/224607/
Fruit and Field,Strandräuber Natur Radler Zitrone & Frei-Bier,Störtebeker Braumanufaktur,?,1,2.3,,https://www.beeradvocate.com/beer/profile/12511/421471/
Fruit and Field,Strawberry Pineapple Triple Tootsicle,The Answer Brewpub,9.00,1,4.5,,https://www.beeradvocate.com/beer/profile/37910/434527/
Fruit and Field,Raspberry + Mint Witt,Airline Brewing Company,4.70,1,3.84,,https://www.beeradvocate.com/beer/profile/44554/501599/
Fruit and Field,Dju Dju Banana,Brouwerij Huyghe,3.60,1,1.17,,https://www.beeradvocate.com/beer/profile/180/110943/
Fruit and Field,Strawberry Swing,Third Monk Brewing Company,6.00,1,3.96,,https://www.beeradvocate.com/beer/profile/42109/247135/
Fruit and Field,Marionberry Cider,Rogue Ales,7.25,1,4.14,,https://www.beeradvocate.com/beer/profile/132/380511/
Fruit and Field,Emdbräu Shandy,Belgo (Brauerei Nemo Namenlos),0.40,1,3.16,,https://www.beeradvocate.com/beer/profile/43555/457311/
Fruit and Field,Cranberry Spruce Ale,Two Rascals Brewing Company,?,1,3.38,,https://www.beeradvocate.com/beer/profile/31048/205152/
Fruit and Field,Hibiscus Sour,Florida Keys Brewing Co.,?,1,4,,https://www.beeradvocate.com/beer/profile/39762/404832/
Fruit and Field,Los Compadres,Salud Cerveceria,5.60,1,3.9,,https://www.beeradvocate.com/beer/profile/48314/343136/
Fruit and Field,Raspberry Wheat,Summit City Brewerks,6.70,1,3.75,,https://www.beeradvocate.com/beer/profile/37166/148320/
Fruit and Field,Maple Lager,Breakwall Brewing Company,5.80,1,3.77,,https://www.beeradvocate.com/beer/profile/58929/476768/
Fruit and Field,Oberon's Elixir,Wildeye Brewing,6.00,1,3.84,,https://www.beeradvocate.com/beer/profile/58673/485984/
Fruit and Field,Camerise,Menaud Distillerie & Brasserie,6.00,1,4.11,,https://www.beeradvocate.com/beer/profile/52542/509024/
Fruit and Field,Wet Acid Popsicle,Ascension Brewing Company,5.60,1,4.5,,https://www.beeradvocate.com/beer/profile/42110/513888/
Fruit and Field,Pomegranate Lambic,Freedom's Edge Brewing Co.,?,1,3.25,,https://www.beeradvocate.com/beer/profile/28635/121696/
Fruit and Field,Framb Y'all,Bakfish Brewing,6.50,1,3.96,,https://www.beeradvocate.com/beer/profile/41475/319840/
Fruit and Field,Cranberry Beer,ТАРКОС (TARKOS),5.00,1,3.52,,https://www.beeradvocate.com/beer/profile/55108/394593/
Fruit and Field,Queen Flamingo Tropico Chic,Brasserie La Débauche,4.00,1,3.8,,https://www.beeradvocate.com/beer/profile/40619/402273/
Fruit and Field,Pineapple Hibiscus Sour,Florida Keys Brewing Co.,?,1,4,,https://www.beeradvocate.com/beer/profile/39762/404833/
Fruit and Field,Head Sweet Tea,Birthright Brewing Co.,5.00,1,4.06,,https://www.beeradvocate.com/beer/profile/51773/485985/
Fruit and Field,Zed's In The Orchard - Golden Peach Ale,Zed's Beer / Bado Brewing,4.50,1,4.64,,https://www.beeradvocate.com/beer/profile/49460/301409/
Fruit and Field,Meadan Amber Date Ale,Meadan Brewing,5.50,1,3.32,,https://www.beeradvocate.com/beer/profile/48727/302177/
Fruit and Field,Nymphberry Blonde,Blue Spruce Brewing Company,6.10,1,4,,https://www.beeradvocate.com/beer/profile/34517/461410/
Fruit and Field,Rubra Orange Wheat Ale,Quinta Do Malte - (Revenge),4.00,1,3.07,,https://www.beeradvocate.com/beer/profile/47320/272994/
Fruit and Field,Korn Maize Beer,"Boon Rawd Brewery Co., Ltd",3.80,1,3.93,,https://www.beeradvocate.com/beer/profile/367/539234/
Fruit and Field,NNitro ZZerbert,Happy Valley Brewing Company,10.50,1,4,,https://www.beeradvocate.com/beer/profile/33165/295778/
Fruit and Field,Apple Ale,Under Pressure Brewing,6.10,1,2.21,,https://www.beeradvocate.com/beer/profile/55217/498530/
Fruit and Field,Red White + Blue Sour,Mortalis Brewing Co.,5.00,1,4.75,,https://www.beeradvocate.com/beer/profile/52338/501090/
Fruit and Field,Peach Pilsner,Brock Street Brewing Company,5.20,1,3.88,,https://www.beeradvocate.com/beer/profile/40319/188514/
Fruit and Field,Gastro IPA Radler,Cerveza Gastro,2.00,1,4,,https://www.beeradvocate.com/beer/profile/43727/536931/
Fruit and Field,'t Gaverhopke De Kriek (Red Cap),Brouwerij 't Gaverhopke,7.00,1,4.42,,https://www.beeradvocate.com/beer/profile/2796/27235/
Fruit and Field,Myrtille,Brasseurs Savoyards,5.00,1,3.19,,https://www.beeradvocate.com/beer/profile/12173/359523/
Fruit and Field,Peaches And Cream,Sawtooth Brewery,4.90,1,3.5,,https://www.beeradvocate.com/beer/profile/29009/102755/
Fruit and Field,Grapefruit Radler,Waldmann Brewery & Wurstery,4.50,1,4.05,,https://www.beeradvocate.com/beer/profile/50617/496227/
Fruit and Field,Satsuma Purple,"Satsuma Beer, K.K.",?,1,3.43,,https://www.beeradvocate.com/beer/profile/9117/45411/
Fruit and Field,Sweetwater Squeeze Radler Berry Blend,Amsterdam Brewing Company,3.80,1,3.37,,https://www.beeradvocate.com/beer/profile/769/249443/
Fruit and Field,Local's Stash Reserve Series: Sweet Potato Ale,Crazy Mountain Brewery,7.80,1,3.75,,https://www.beeradvocate.com/beer/profile/49341/261731/
Fruit and Field,first ← prev| 3951-4000 | 4001-4050 | 4051-4100 | 4101-4150 | 4151-4200  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Bexbach,Goshen Brewing Company,5.20,1,3.9,,https://www.beeradvocate.com/beer/profile/40789/197732/
Fruit and Field,Strawbonic Chronic,Aurora Brewing Co.,5.50,1,4.17,,https://www.beeradvocate.com/beer/profile/45871/398692/
Fruit and Field,Everything But The Thorns,1st Republic Brewing Company,5.25,1,4.58,,https://www.beeradvocate.com/beer/profile/39840/414820/
Fruit and Field,Strawberry Wheat Blonde,CoStar Brewing,5.50,1,3.5,,https://www.beeradvocate.com/beer/profile/33474/107108/
Fruit and Field,Apple & Honey,Red Branch Cider Company,6.90,1,2.51,,https://www.beeradvocate.com/beer/profile/37546/372324/
Fruit and Field,Purple Reign,Oak & Iron Brewing Co.,4.90,1,2.58,,https://www.beeradvocate.com/beer/profile/49034/314980/
Fruit and Field,Arever Une Noix D'Avance,Arever Belgian Craft Beer,6.00,1,4.1,,https://www.beeradvocate.com/beer/profile/52769/527717/
Fruit and Field,Charyou Tree,Fiction Beer Company,?,1,2.26,,https://www.beeradvocate.com/beer/profile/35767/204133/
Fruit and Field,Passion Blaster,Shy Bear Brewing,5.00,1,4.25,,https://www.beeradvocate.com/beer/profile/52287/479333/
Fruit and Field,Alpirsbacher Klosterbräu Heidelbeer-Mönch,Alpirsbacher Klosterbräu,2.90,1,2.83,,https://www.beeradvocate.com/beer/profile/2629/221285/
Fruit and Field,Sour Ale Cherry Pie,Salden's Brewery,7.00,1,3.64,,https://www.beeradvocate.com/beer/profile/39505/423525/
Fruit and Field,Sour Bombadale,Zuni Street Brewing,6.60,1,3.25,,https://www.beeradvocate.com/beer/profile/48606/363621/
Fruit and Field,Cerveza Artesanal De Níspero,Ruchey,4.60,1,3.69,,https://www.beeradvocate.com/beer/profile/40885/175717/
Fruit and Field,Herb,Iron Duke Brewing,4.80,1,3.43,,https://www.beeradvocate.com/beer/profile/38098/242533/
